quantity,UnitePrice,discount,date,retail price,product_name,area,city
1,99,34,2022-12-28T09:09:50Z,99,product x ,El-Amreya,North
5,99,33,2022-12-31T08:50:58Z,99,product x ,El-Amreya,North
8,99,34,2022-12-31T08:51:01Z,99,product x ,El-Amreya,North
3,45,31,2023-01-11T06:50:56Z,45,product z,El-Amreya,North
2,16,20,2022-06-19T01:07:29Z,16,product y,Faisal,Giza
3,45,25,2022-06-19T01:07:30Z,45,product z,Faisal,Giza
2,99,33,2022-10-05T11:36:20Z,99,product x ,El-Asafra,North
2,99,35,2022-08-29T20:02:07Z,99,product x ,El-Amreya,North
5,16,20,2022-05-22T15:01:05Z,16,product y,El-Ibrahimia,North
1,89.75,31,2022-07-07T13:49:11Z,99,product x ,El-Ibrahimia,North
1,45,28,2022-07-28T01:19:14Z,45,product z,El-Ibrahimia,North
5,16,12,2022-09-17T00:29:47Z,16,product y,El-Ibrahimia,North
2,16,10,2022-09-20T23:59:39Z,16,product y,El-Ibrahimia,North
3,16,19,2022-09-26T08:23:03Z,16,product y,El-Ibrahimia,North
1,45,31,2022-09-27T08:24:06Z,45,product z,El-Ibrahimia,North
3,16,19,2022-09-27T08:24:06Z,16,product y,El-Ibrahimia,North
2,16,19,2022-09-29T08:02:52Z,16,product y,El-Ibrahimia,North
2,16,19,2022-10-10T22:31:50Z,16,product y,El-Ibrahimia,North
5,16,21,2022-10-17T14:30:31Z,16,product y,El-Ibrahimia,North
5,16,21,2022-10-19T00:32:30Z,16,product y,El-Ibrahimia,North
3,16,11,2022-11-04T21:57:38Z,16,product y,El-Ibrahimia,North
2,16,6,2022-11-19T13:12:23Z,16,product y,El-Ibrahimia,North
5,16,20,2022-05-22T14:27:12Z,16,product y,El-Asafra,North
5,45,31,2022-11-22T11:33:23Z,45,product z,Nasr City,Cairo
1,89.75,32,2022-07-21T22:27:09Z,99,product x ,El-Haram,Giza
3,99,36,2022-09-28T14:57:10Z,99,product x ,Imbaba,Giza
2,99,35,2022-10-18T14:47:47Z,99,product x ,Imbaba,Giza
10,16,22,2022-10-19T14:41:43Z,22,product y,Imbaba,Giza
4,99,36,2022-11-30T14:38:50Z,99,product x ,Imbaba,Giza
6,16,7,2022-06-12T04:33:50Z,16,product y,Nasr City,Cairo
1,89.75,33,2022-06-26T12:02:48Z,99,product x ,Nasr City,Cairo
2,16,8.5,2022-07-06T14:44:29Z,16,product y,Nasr City,Cairo
1,89.75,31,2022-07-19T10:48:23Z,11,product x ,Nasr City,Cairo
1,99,30,2022-08-06T08:09:36Z,11,product x ,Nasr City,Cairo
2,99,31,2022-08-14T12:42:12Z,99,product x ,Nasr City,Cairo
2,99,36,2022-11-09T09:20:45Z,99,product x ,Nasr City,Cairo
10,16,8,2022-07-26T23:54:56Z,16,product y,El-Marg,Cairo
12,16,8,2022-07-29T02:11:58Z,16,product y,El-Marg,Cairo
12,16,7,2022-07-31T04:55:26Z,16,product y,El-Marg,Cairo
12,16,8,2022-07-31T04:55:27Z,16,product y,El-Marg,Cairo
12,16,8,2022-08-06T01:42:50Z,16,product y,El-Marg,Cairo
24,16,9,2022-08-07T02:34:11Z,16,product y,El-Marg,Cairo
24,16,9,2022-08-08T00:33:11Z,16,product y,El-Marg,Cairo
12,16,9,2022-08-14T02:13:17Z,16,product y,El-Marg,Cairo
12,16,13,2022-08-20T00:17:58Z,16,product y,El-Marg,Cairo
20,16,20,2022-09-19T23:43:48Z,16,product y,El-Marg,Cairo
2,99,34,2022-09-25T00:42:05Z,11,product x ,El-Marg,Cairo
12,16,18,2022-09-26T01:07:15Z,16,product y,El-Marg,Cairo
3,99,36,2022-09-28T00:44:14Z,99,product x ,El-Marg,Cairo
12,16,18,2022-10-06T00:14:17Z,16,product y,El-Marg,Cairo
20,99,34,2022-10-30T04:04:59Z,99,product x ,El-Marg,Cairo
5,99,36,2022-11-02T23:19:47Z,99,product x ,El-Marg,Cairo
20,16,14,2022-11-06T02:41:14Z,16,product y,El-Marg,Cairo
5,16,20,2022-11-09T05:20:45Z,16,product y,El-Marg,Cairo
2,45,30,2022-11-14T01:27:31Z,45,product z,El-Marg,Cairo
10,45,30,2022-11-14T01:27:32Z,45,product z,El-Marg,Cairo
10,16,10,2022-11-14T01:27:32Z,16,product y,El-Marg,Cairo
2,45,30,2022-11-16T01:06:05Z,45,product z,El-Marg,Cairo
5,45,30,2022-11-20T00:16:57Z,45,product z,El-Marg,Cairo
5,45,30,2022-11-21T00:37:39Z,45,product z,El-Marg,Cairo
5,45,30,2022-11-26T11:34:43Z,45,product z,El-Marg,Cairo
5,45,30,2022-11-26T23:35:56Z,45,product z,El-Marg,Cairo
1,99,33,2022-12-07T23:50:30Z,99,product x ,El-Marg,Cairo
5,45,29,2023-01-10T23:56:57Z,45,product z,El-Marg,Cairo
2,99,29,2022-08-07T23:24:32Z,99,product x ,El-Mandara,North
1,99,33,2022-10-01T11:18:42Z,99,product x ,El-Seyouf,North
2,99,33,2022-10-11T11:30:22Z,99,product x ,El-Seyouf,North
1,99,32,2022-10-15T12:45:18Z,99,product x ,El-Seyouf,North
3,45,32,2022-10-15T12:45:20Z,45,product z,El-Seyouf,North
3,99,34,2022-10-25T10:23:38Z,99,product x ,El-Seyouf,North
1,99,31,2022-11-01T09:02:33Z,99,product x ,El-Seyouf,North
2,45,31,2022-11-03T12:05:13Z,45,product z,El-Seyouf,North
3,45,30,2022-11-19T14:29:26Z,45,product z,El-Seyouf,North
3,99,34,2022-12-31T12:02:07Z,99,product x ,El-Seyouf,North
1,22,22,2022-12-26T09:50:23Z,22,product y,Heliopolis,Cairo
10,22,22,2023-01-15T11:00:13Z,22,product y,Heliopolis,Cairo
12,16,19.5,2022-10-18T10:59:54Z,22,product y,Nasr City,Cairo
1,99,33.1,2022-11-12T12:45:25Z,99,product x ,Nasr City,Cairo
2,89.75,28,2022-06-25T08:35:42Z,99,product x ,Ain Shams,Cairo
2,89.75,30,2022-07-07T16:36:14Z,99,product x ,Ain Shams,Cairo
2,89.75,28,2022-07-07T22:12:21Z,99,product x ,Ain Shams,Cairo
1,16,10,2022-07-17T10:20:02Z,22,product y,Ain Shams,Cairo
1,99,33,2023-01-06T12:59:50Z,99,product x ,Ain Shams,Cairo
1,99,33,2023-01-06T13:11:04Z,99,product x ,Ain Shams,Cairo
1,99,29,2022-08-01T22:54:38Z,99,product x ,El-Salam City,Cairo
1,16,10,2022-08-01T22:54:38Z,16,product y,El-Salam City,Cairo
3,89.75,30,2022-05-24T18:03:13Z,99,product x ,El-Mokattam,Cairo
10,45,26,2022-07-18T23:56:21Z,45,product z,El-Mokattam,Cairo
5,16,9,2022-07-18T23:56:21Z,16,product y,El-Mokattam,Cairo
5,16,10,2022-07-18T23:56:21Z,16,product y,El-Mokattam,Cairo
5,99,33,2022-09-01T11:18:44Z,99,product x ,El-Mokattam,Cairo
5,45,30,2022-09-07T23:15:15Z,45,product z,El-Mokattam,Cairo
2,99,33,2022-09-11T01:23:21Z,99,product x ,El-Mokattam,Cairo
3,99,32,2022-09-13T23:44:17Z,99,product x ,El-Mokattam,Cairo
1,99,33,2022-09-13T23:44:17Z,99,product x ,El-Mokattam,Cairo
3,99,36,2022-09-19T22:07:15Z,99,product x ,El-Mokattam,Cairo
3,99,36,2022-09-21T19:31:08Z,99,product x ,El-Mokattam,Cairo
3,99,33,2022-09-27T18:42:03Z,99,product x ,El-Mokattam,Cairo
4,99,32,2022-10-01T13:27:48Z,99,product x ,El-Mokattam,Cairo
5,45,34,2022-10-07T22:45:49Z,45,product z,El-Mokattam,Cairo
5,45,32,2022-10-15T23:59:23Z,45,product z,El-Mokattam,Cairo
5,45,31,2022-12-09T01:10:29Z,45,product z,El-Mokattam,Cairo
5,45,31,2022-12-09T22:32:49Z,45,product z,El-Mokattam,Cairo
2,16,20,2022-05-31T06:32:03Z,16,product y,Heliopolis,Cairo
1,89.75,30,2022-06-08T07:44:28Z,99,product x ,Heliopolis,Cairo
10,16,0,2022-06-09T07:09:13Z,16,product y,Heliopolis,Cairo
5,89.75,28,2022-07-18T07:43:03Z,99,product x ,Heliopolis,Cairo
5,16,7,2022-07-28T10:38:33Z,16,product y,Heliopolis,Cairo
1,99,32,2022-10-14T09:13:28Z,99,product x ,Heliopolis,Cairo
1,89.75,30,2022-05-27T12:25:08Z,99,product x ,El-Matareya,Cairo
3,45,33,2022-09-28T12:08:39Z,45,product z,El-Marg,Cairo
7,99,33,2022-10-11T13:53:31Z,11,product x ,El-Marg,Cairo
1,45,25,2022-05-25T20:26:11Z,45,product z,Nasr City,Cairo
1,16,6,2022-06-19T14:21:56Z,16,product y,Nasr City,Cairo
2,16,6,2022-07-25T13:41:16Z,22,product y,Nasr City,Cairo
3,16,7,2022-08-01T17:45:20Z,22,product y,Nasr City,Cairo
2,99,30,2022-08-05T08:18:38Z,99,product x ,Nasr City,Cairo
2,16,8,2022-08-06T18:07:35Z,22,product y,Nasr City,Cairo
2,99,31,2022-08-11T13:40:12Z,99,product x ,Nasr City,Cairo
2,16,12,2022-09-24T06:59:43Z,22,product y,Nasr City,Cairo
2,16,18,2022-09-25T11:34:34Z,16,product y,Nasr City,Cairo
2,89.75,27,2022-05-25T23:52:19Z,99,product x ,Hadayek El-Ahram,Giza
10,16,9,2022-11-26T13:01:06Z,22,product y,6th of October,Giza
3,89.75,32,2022-06-21T00:16:19Z,99,product x ,Nasr City,Cairo
3,16,3.5,2022-06-30T01:56:23Z,16,product y,Nasr City,Cairo
5,16,8,2022-07-12T01:04:07Z,16,product y,Nasr City,Cairo
4,89.75,30,2022-07-18T12:21:57Z,99,product x ,Nasr City,Cairo
6,16,10,2022-07-18T12:21:57Z,16,product y,Nasr City,Cairo
3,16,7,2022-07-20T02:52:13Z,16,product y,Nasr City,Cairo
3,99,30,2022-08-01T02:15:15Z,99,product x ,Nasr City,Cairo
3,99,30,2022-08-06T00:12:22Z,99,product x ,Nasr City,Cairo
1,99,31,2022-08-23T03:03:29Z,11,product x ,Nasr City,Cairo
5,16,13,2022-08-24T23:56:25Z,16,product y,Nasr City,Cairo
2,99,32,2022-09-11T13:49:39Z,99,product x ,Nasr City,Cairo
10,16,20,2022-05-30T23:52:19Z,16,product y,Victoria,North
1,45,27,2022-05-28T21:50:47Z,45,product z,Shoubra,Cairo
5,16,8,2022-11-09T12:27:35Z,16,product y,Shoubra,Cairo
20,89.75,27,2022-05-26T21:40:48Z,99,product x ,6th of October,Giza
50,16,12,2022-11-15T22:05:26Z,22,product y,6th of October,Giza
20,99,35,2022-12-26T18:30:44Z,99,product x ,6th of October,Giza
50,22,23,2022-12-26T18:39:30Z,22,product y,6th of October,Giza
1,89.75,30,2022-05-30T12:25:57Z,99,product x ,El-Haram,Giza
5,89.75,31,2022-05-30T08:30:29Z,99,product x ,6th of October,Giza
10,89.75,30,2022-06-10T11:16:31Z,99,product x ,6th of October,Giza
1,89.75,30,2022-06-21T13:56:24Z,99,product x ,Hadayek El-Ahram,Giza
5,45,31,2023-01-03T07:32:34Z,45,product z,6th of October,Giza
5,45,27,2022-05-30T15:35:17Z,45,product z,Faisal,Giza
10,89.75,33,2022-06-12T14:53:43Z,99,product x ,Faisal,Giza
5,89.75,33,2022-06-12T14:10:57Z,99,product x ,6th of October,Giza
2,99,31,2022-08-09T09:57:24Z,99,product x ,El-Mokattam,Cairo
6,99,36,2022-09-18T13:37:30Z,99,product x ,El-Mokattam,Cairo
7,45,32,2022-09-26T08:57:31Z,45,product z,El-Mokattam,Cairo
3,99,34,2022-10-15T23:46:31Z,99,product x ,El-Mokattam,Cairo
2,99,32.4,2022-10-23T11:49:32Z,99,product x ,El-Mokattam,Cairo
5,99,35,2022-11-05T23:23:15Z,99,product x ,El-Mokattam,Cairo
3,99,33,2022-11-28T10:51:30Z,99,product x ,El-Mokattam,Cairo
2,99,33,2022-11-29T11:55:22Z,99,product x ,El-Mokattam,Cairo
1,99,32.01,2022-11-29T11:55:22Z,99,product x ,El-Mokattam,Cairo
8,99,34,2022-12-22T00:31:33Z,99,product x ,El-Mokattam,Cairo
6,45,31,2022-12-26T23:38:21Z,45,product z,El-Mokattam,Cairo
1,99,34,2022-11-02T10:17:28Z,99,product x ,Hadayek El-Ahram,Giza
4,99,20,2022-10-17T13:33:01Z,99,product x ,Imbaba,Giza
2,99,36,2022-12-12T22:29:11Z,99,product x ,Nasr City,Cairo
2,45,29,2022-11-01T13:28:36Z,45,product z,Bakos,North
5,16,11,2022-11-09T09:23:05Z,16,product y,Bakos,North
5,16,11,2022-11-13T08:52:14Z,16,product y,Bakos,North
5,16,8,2022-11-14T08:59:52Z,16,product y,Bakos,North
5,89.75,30,2022-06-02T14:59:33Z,99,product x ,El-Maadi,Cairo
1,16,2,2022-07-02T08:58:44Z,16,product y,El-Maadi,Cairo
2,99,35,2022-11-13T19:26:27Z,99,product x ,6th of October,Giza
1,45,30,2023-01-15T00:00:21Z,45,product z,6th of October,Giza
10,16,16,2022-11-05T22:09:46Z,22,product y,Faisal,Giza
5,99,36,2022-09-19T12:39:49Z,99,product x ,Hadayek El-Kobba,Cairo
10,99,36,2022-09-26T11:38:10Z,99,product x ,Hadayek El-Kobba,Cairo
100,16,21,2022-10-31T14:42:06Z,16,product y,Hadayek El-Kobba,Cairo
100,16,15,2022-11-03T11:38:56Z,16,product y,Hadayek El-Kobba,Cairo
20,99,36,2022-11-04T12:58:28Z,99,product x ,Hadayek El-Kobba,Cairo
10,99,36,2022-12-27T12:00:20Z,99,product x ,Hadayek El-Kobba,Cairo
5,99,36,2022-09-28T13:26:17Z,99,product x ,Faisal,Giza
5,45,34,2022-10-15T04:12:48Z,45,product z,Faisal,Giza
5,99,35,2022-10-18T07:10:35Z,99,product x ,Faisal,Giza
10,45,30,2022-10-26T14:08:34Z,45,product z,Faisal,Giza
5,99,34,2022-10-27T13:44:28Z,99,product x ,Faisal,Giza
5,99,35,2022-11-05T12:23:56Z,99,product x ,Faisal,Giza
5,99,35,2022-11-10T13:01:06Z,99,product x ,Faisal,Giza
4,99,34,2022-11-11T05:34:47Z,99,product x ,Faisal,Giza
10,99,35,2022-11-11T05:39:30Z,99,product x ,Faisal,Giza
36,45,45,2022-11-12T08:50:23Z,45,product z,Faisal,Giza
5,99,32,2022-11-28T14:39:21Z,99,product x ,Faisal,Giza
2,99,34,2022-12-15T14:24:01Z,99,product x ,Faisal,Giza
5,99,33,2022-12-15T14:24:03Z,99,product x ,Faisal,Giza
3,99,34,2022-12-20T14:27:47Z,99,product x ,Faisal,Giza
5,22,23,2022-12-31T14:40:38Z,22,product y,Faisal,Giza
3,99,34,2023-01-01T14:30:56Z,99,product x ,Faisal,Giza
5,99,34,2023-01-08T12:25:45Z,99,product x ,Faisal,Giza
30,45,31,2023-01-14T14:29:03Z,45,product z,Faisal,Giza
40,89.75,32,2022-06-19T00:35:26Z,99,product x ,El-Haram,Giza
5,45,30,2022-11-17T19:56:28Z,45,product z,El-Haram,Giza
5,16,18,2022-09-09T20:15:26Z,22,product y,6th of October,Giza
2,16,18,2022-09-10T21:52:01Z,22,product y,6th of October,Giza
2,16,7,2022-08-07T19:55:21Z,16,product y,El-Ayyat,Giza
2,16,7,2022-08-09T20:22:43Z,16,product y,El-Ayyat,Giza
1,16,13,2022-08-28T20:52:18Z,16,product y,El-Ayyat,Giza
3,99,35,2022-09-19T01:39:44Z,99,product x ,Faisal,Giza
5,16,22,2022-09-19T01:39:44Z,22,product y,Faisal,Giza
3,99,35,2022-09-19T10:59:03Z,99,product x ,Faisal,Giza
5,16,22,2022-09-19T10:59:03Z,22,product y,Faisal,Giza
12,16,1,2022-06-15T13:29:42Z,16,product y,Dokki and Mohandessin,Giza
2,16,14,2022-09-18T22:53:17Z,16,product y,Imbaba,Giza
1,89.75,24,2022-06-15T20:30:42Z,99,product x ,Helwan,Cairo
2,99,33,2022-10-16T14:29:18Z,99,product x ,El-Mokattam,Cairo
5,16,19.5,2022-10-16T14:29:18Z,22,product y,El-Mokattam,Cairo
5,89.75,32,2022-06-23T10:58:57Z,99,product x ,El-Matareya,Cairo
5,89.75,32,2022-06-26T13:24:23Z,99,product x ,El-Matareya,Cairo
4,45,29,2022-09-08T11:10:38Z,45,product z,El-Seyouf,North
2,16,20,2022-06-18T10:01:25Z,16,product y,El-Haram,Giza
5,16,20,2022-11-13T11:37:00Z,16,product y,Nasr City,Cairo
4,16,20,2022-11-15T09:51:10Z,16,product y,Nasr City,Cairo
3,45,29,2022-07-17T14:33:39Z,55,product z,El-Agamy,North
5,16,9,2022-07-18T22:54:03Z,16,product y,El-Agamy,North
2,16,10,2022-11-06T13:56:17Z,0,product y,El-Agamy,North
2,99,32,2022-11-14T21:19:09Z,99,product x ,El-Agamy,North
1,45,29,2022-11-22T16:44:11Z,45,product z,El-Agamy,North
1,99,30,2022-11-22T16:44:11Z,99,product x ,El-Agamy,North
2,16,20,2022-09-22T09:22:37Z,16,product y,El-Haram,Giza
1,16,18,2022-09-29T13:01:09Z,22,product y,El-Haram,Giza
5,16,15,2022-11-07T17:50:14Z,22,product y,El-Haram,Giza
3,45,31,2022-11-07T17:50:14Z,45,product z,El-Haram,Giza
10,16,16,2022-10-27T10:08:50Z,16,product y,Imbaba,Giza
5,16,9,2022-12-04T08:01:01Z,16,product y,El-Ayyat,Giza
5,99,35,2022-09-06T22:46:18Z,99,product x ,6th of October,Giza
2,99,33,2022-10-19T00:07:55Z,99,product x ,6th of October,Giza
10,45,31,2022-11-13T23:54:06Z,45,product z,6th of October,Giza
3,99,34,2022-12-01T08:36:35Z,99,product x ,6th of October,Giza
4,99,34,2022-12-13T23:27:12Z,99,product x ,6th of October,Giza
5,45,32,2022-12-24T14:44:19Z,45,product z,6th of October,Giza
5,45,31,2022-12-27T23:01:45Z,45,product z,6th of October,Giza
10,45,31,2023-01-04T23:12:02Z,45,product z,6th of October,Giza
10,16,13,2022-09-03T18:36:17Z,16,product y,Heliopolis,Cairo
1,16,9,2022-08-13T15:08:05Z,16,product y,El-Mandara,North
10,99,35,2022-08-25T10:33:45Z,99,product x ,El-Mandara,North
10,99,34,2022-09-24T11:33:42Z,99,product x ,El-Mandara,North
3,99,33,2022-10-08T14:14:54Z,99,product x ,El-Mandara,North
5,99,33,2022-10-15T12:57:20Z,99,product x ,El-Mandara,North
5,99,34,2022-10-17T12:03:03Z,99,product x ,El-Mandara,North
5,99,34,2022-10-18T12:40:02Z,99,product x ,El-Mandara,North
3,99,34,2022-10-19T12:12:35Z,99,product x ,El-Mandara,North
5,99,34,2022-10-20T13:15:59Z,99,product x ,El-Mandara,North
5,99,34,2022-10-26T11:23:01Z,99,product x ,El-Mandara,North
5,99,34,2022-10-29T12:27:11Z,99,product x ,El-Mandara,North
2,16,17,2022-11-02T11:02:18Z,16,product y,El-Mandara,North
10,22,24,2023-01-16T12:48:39Z,0,product y,El-Mandara,North
1,99,35,2022-08-23T22:41:22Z,99,product x ,El-Mandara,North
4,16,13,2022-08-29T09:39:38Z,16,product y,El-Mandara,North
2,16,17,2022-10-05T22:33:01Z,16,product y,El-Mandara,North
2,16,8,2022-11-17T14:30:14Z,16,product y,El-Mandara,North
3,99,34,2022-11-02T02:15:13Z,99,product x ,Hadayek El-Ahram,Giza
5,16,14,2022-08-22T21:34:33Z,16,product y,Glym,North
6,89.75,33,2022-07-07T11:48:35Z,99,product x ,Victoria,North
3,45,29,2022-08-07T14:50:53Z,45,product z,Victoria,North
3,16,9,2022-12-10T14:21:02Z,22,product y,Boulaq El-Dakrour,Giza
10,16,12,2022-10-29T12:53:21Z,0,product y,El-Agamy,North
3,16,13,2022-08-24T11:47:42Z,16,product y,El-Montazah,North
3,16,14,2022-08-28T10:28:08Z,16,product y,El-Montazah,North
6,16,19,2022-10-16T13:41:34Z,16,product y,El-Montazah,North
10,16,11,2022-11-10T12:44:00Z,16,product y,El-Montazah,North
5,45,22,2022-07-21T10:17:04Z,45,product z,El-Amreya,North
5,45,23,2022-07-25T10:04:59Z,55,product z,El-Amreya,North
5,45,29,2022-10-28T19:48:37Z,45,product z,El-Amreya,North
3,99,33,2022-12-17T10:14:44Z,0,product x ,El-Amreya,North
3,99,33,2022-12-17T10:14:44Z,99,product x ,El-Amreya,North
5,45,31,2022-12-22T11:43:57Z,0,product z,El-Amreya,North
1,16,2,2022-07-24T11:00:48Z,16,product y,Nasr City,Cairo
1,16,2,2022-07-27T09:21:37Z,16,product y,Nasr City,Cairo
5,45,29,2022-10-25T10:19:47Z,45,product z,Moharam Bek,North
5,45,33,2022-09-26T19:28:30Z,45,product z,Heliopolis,Cairo
1,45,31,2022-08-19T21:07:50Z,45,product z,Faisal,Giza
2,99,32,2022-08-19T21:07:51Z,99,product x ,Faisal,Giza
50,16,16,2022-09-28T04:48:24Z,16,product y,El-Haram,Giza
2,16,8,2022-08-14T09:31:52Z,16,product y,El-Marg,Cairo
2,16,8,2022-08-17T09:15:47Z,16,product y,El-Marg,Cairo
3,16,7,2022-12-15T14:12:52Z,16,product y,El-Marg,Cairo
2,16,10,2022-12-18T12:11:30Z,16,product y,El-Marg,Cairo
1,99,33,2022-12-18T12:11:31Z,11,product x ,El-Marg,Cairo
5,99,36,2022-12-22T06:18:31Z,99,product x ,Nasr City,Cairo
1,99,34,2022-10-23T22:24:37Z,99,product x ,Faisal,Giza
2,16,22,2022-10-23T22:24:38Z,16,product y,Faisal,Giza
1,99,33,2022-12-12T23:04:15Z,99,product x ,Faisal,Giza
5,99,35,2022-08-31T10:20:02Z,99,product x ,Sidy Bishr,North
4,99,35,2022-08-31T11:07:19Z,99,product x ,Sidy Bishr,North
2,99,33,2022-10-11T14:55:16Z,99,product x ,Sidy Bishr,North
4,99,33,2022-10-11T14:55:16Z,99,product x ,Sidy Bishr,North
2,16,17,2022-10-13T10:33:33Z,16,product y,Sidy Bishr,North
5,45,32,2022-10-18T19:40:22Z,45,product z,Sidy Bishr,North
5,99,34,2022-10-18T19:40:22Z,0,product x ,Sidy Bishr,North
5,99,34,2022-10-20T15:11:01Z,0,product x ,Sidy Bishr,North
2,16,8,2022-11-05T13:35:59Z,16,product y,Sidy Bishr,North
3,16,17,2022-11-09T10:21:23Z,16,product y,Sidy Bishr,North
3,99,33,2022-11-23T19:07:04Z,99,product x ,Sidy Bishr,North
2,33,33,2022-09-27T20:00:26Z,45,product z,Heliopolis,Cairo
10,18,18,2022-09-27T20:00:26Z,16,product y,Heliopolis,Cairo
20,16,16,2022-11-01T22:46:16Z,22,product y,Heliopolis,Cairo
5,16,20,2022-11-08T19:31:38Z,16,product y,Heliopolis,Cairo
5,16,20,2022-11-12T19:18:16Z,16,product y,Heliopolis,Cairo
3,99,36,2022-11-12T19:18:16Z,99,product x ,Heliopolis,Cairo
3,99,33,2022-12-26T21:43:19Z,11,product x ,Heliopolis,Cairo
6,22,23,2022-12-26T21:43:19Z,22,product y,Heliopolis,Cairo
1,45,26,2022-08-10T23:26:24Z,45,product z,Smouha,North
1,99,30,2022-08-25T10:09:51Z,99,product x ,Smouha,North
2,99,32,2022-09-19T15:38:29Z,99,product x ,Smouha,North
1,45,31,2022-09-30T22:08:15Z,45,product z,Smouha,North
1,16,17,2022-10-04T22:50:11Z,16,product y,Smouha,North
1,16,19,2022-10-05T08:41:49Z,16,product y,Smouha,North
2,99,32,2022-10-09T01:16:28Z,99,product x ,Smouha,North
3,16,19,2022-10-12T23:54:51Z,16,product y,Smouha,North
1,99,32,2022-10-12T23:54:51Z,99,product x ,Smouha,North
2,16,18,2022-10-12T23:54:52Z,16,product y,Smouha,North
3,16,19,2022-10-13T14:48:51Z,16,product y,Smouha,North
1,45,29,2022-10-21T23:03:53Z,45,product z,Smouha,North
1,45,25,2022-10-24T10:55:07Z,45,product z,Smouha,North
7,16,19,2022-10-30T11:34:21Z,16,product y,Smouha,North
1,99,32,2022-10-30T11:34:21Z,99,product x ,Smouha,North
1,16,10,2022-11-12T10:57:35Z,16,product y,Smouha,North
2,45,30,2022-11-12T10:57:35Z,45,product z,Smouha,North
1,16,8,2022-11-15T22:27:23Z,16,product y,Smouha,North
1,16,4,2022-11-17T13:41:12Z,16,product y,Smouha,North
1,45,30,2022-11-22T10:57:17Z,45,product z,Smouha,North
2,45,30,2022-11-26T01:28:52Z,45,product z,Smouha,North
1,45,29,2022-11-28T14:52:01Z,45,product z,Smouha,North
2,99,32,2022-12-12T09:40:26Z,99,product x ,Smouha,North
1,45,31,2022-12-17T23:51:52Z,45,product z,Smouha,North
5,22,24,2022-12-31T00:24:54Z,0,product y,Smouha,North
1,45,29,2023-01-05T10:39:59Z,45,product z,Smouha,North
1,99,32,2023-01-07T10:52:50Z,99,product x ,Smouha,North
1,99,32,2023-01-08T11:23:47Z,99,product x ,Smouha,North
15,99,36,2022-12-11T11:16:15Z,99,product x ,El-Zaitoun,Cairo
34,16,8,2022-12-22T00:30:48Z,16,product y,El-Zaitoun,Cairo
2,16,9,2022-08-09T12:21:21Z,16,product y,El-Agamy,North
2,45,29,2022-09-04T12:10:20Z,45,product z,El-Mandara,North
2,45,29,2022-09-18T08:18:50Z,45,product z,El-Mandara,North
1,99,33,2022-09-25T08:19:03Z,99,product x ,El-Mandara,North
2,16,19,2022-09-27T09:08:24Z,16,product y,El-Mandara,North
1,99,33,2022-09-27T09:08:24Z,99,product x ,El-Mandara,North
2,16,19,2022-09-29T08:33:37Z,16,product y,El-Mandara,North
2,99,33,2022-12-08T08:40:49Z,99,product x ,Shoubra El-Kheima,Cairo
5,99,31,2022-08-09T09:19:01Z,99,product x ,El-Agamy,North
3,99,36,2022-09-20T03:46:44Z,99,product x ,Nasr City,Cairo
10,45,31,2022-11-21T01:48:52Z,45,product z,Faisal,Giza
30,22,12,2022-11-21T01:48:52Z,22,product y,Faisal,Giza
20,16,9,2022-12-08T08:39:43Z,22,product y,Faisal,Giza
4,99,36,2022-12-24T22:08:25Z,99,product x ,El-Zaitoun,Cairo
5,16,17,2022-09-22T01:01:07Z,16,product y,Smouha,North
1,99,33,2022-10-04T23:08:26Z,99,product x ,Smouha,North
1,16,19,2022-10-13T00:07:41Z,16,product y,Smouha,North
4,16,21,2022-10-16T01:43:48Z,16,product y,Smouha,North
1,99,33,2022-10-19T00:53:06Z,99,product x ,Smouha,North
5,16,19,2022-10-25T23:50:14Z,16,product y,Smouha,North
2,16,12,2022-11-07T08:55:05Z,16,product y,Smouha,North
1,45,30,2022-11-10T11:15:58Z,45,product z,Smouha,North
1,99,32,2022-11-19T22:18:38Z,99,product x ,Smouha,North
2,99,32,2022-11-24T10:27:36Z,99,product x ,Smouha,North
2,99,33,2022-11-29T09:11:45Z,99,product x ,Smouha,North
1,45,31,2022-12-01T12:27:52Z,45,product z,Smouha,North
2,99,34,2022-12-10T12:30:24Z,99,product x ,Smouha,North
1,45,31,2022-12-18T08:08:12Z,45,product z,Smouha,North
2,45,31,2022-12-19T08:07:26Z,45,product z,Smouha,North
1,45,31,2022-12-21T09:22:02Z,45,product z,Smouha,North
2,99,35,2022-12-21T09:22:02Z,99,product x ,Smouha,North
12,16,6,2022-12-22T10:13:22Z,16,product y,Smouha,North
3,99,34,2022-12-29T10:42:05Z,99,product x ,Smouha,North
1,99,32,2023-01-12T00:12:28Z,99,product x ,Smouha,North
2,99,33,2022-09-22T01:31:41Z,99,product x ,Kafr El-Dawar City,North
5,16,19,2022-09-29T08:07:06Z,16,product y,Kafr El-Dawar City,North
2,99,33,2022-10-01T07:45:26Z,99,product x ,Kafr El-Dawar City,North
3,99,33,2022-10-06T07:49:08Z,99,product x ,Kafr El-Dawar City,North
2,16,19,2022-10-08T08:53:50Z,16,product y,Kafr El-Dawar City,North
10,16,21,2022-10-19T01:25:26Z,16,product y,Kafr El-Dawar City,North
2,99,33,2022-10-22T10:00:59Z,99,product x ,Kafr El-Dawar City,North
